RowNumber,CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Spain,Geography_Germany,Gender_Female,Gender_Male,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge,Set
4871,15573888,Ponomaryov,0.596,0.3378378378378379,0.1,0.43030769983143363,0.0,-1,-1,0.9322254275283288,1,-1,-1,1,1,-1,5.4554946294328426e-05,0.04186046511627906,0.24297407433429352,Test
4872,15575858,Bergamaschi,0.826,0.2972972972972973,0.30000000000000004,0.0,0.3333333333333333,1,-1,0.6714117698240181,0,1,-1,-1,-1,1,0.0,0.13499999999999998,0.3382647280966767,Test
4873,15645937,Guerin,0.88,0.1891891891891892,0.30000000000000004,0.0,0.0,1,-1,0.455207922356585,0,-1,1,-1,-1,1,0.0,0.16874999999999998,0.47179475075528704,Test
4874,15702337,Sinclair,0.46199999999999986,0.25675675675675674,0.7000000000000001,0.0,0.3333333333333333,1,1,0.3715813360175897,0,1,-1,-1,-1,1,0.0,0.3405405405405405,0.25803257940720176,Train
4875,15764537,Dominguez,0.7060000000000001,0.3378378378378379,0.8,0.0,0.3333333333333333,1,-1,0.048470028887758775,0,1,-1,-1,-1,1,0.0,0.3348837209302325,0.2734051148738846,Train
4876,15619616,Costa,0.44200000000000006,0.2027027027027027,0.9,0.4066083165479658,0.3333333333333333,-1,-1,0.6430059570689001,0,1,-1,-1,1,-1,7.473518051331543e-05,0.49090909090909085,0.2961068387805548,Train
4877,15585133,Wei,0.614,0.12162162162162166,0.8,0.0,0.3333333333333333,-1,-1,0.032286383349609885,0,-1,1,-1,1,-1,0.0,0.5333333333333332,0.46336858006042286,Train
4878,15573971,Mills,0.7739999999999999,0.35135135135135137,0.7000000000000001,0.0,0.3333333333333333,-1,-1,0.2894626436824717,0,1,-1,-1,-1,1,0.0,0.2863636363636363,0.28294939577039274,Train
4879,15579433,Pugh,0.886,0.14864864864864863,0.8,0.38531401335099846,0.3333333333333333,-1,-1,0.9606371408469508,0,-1,1,-1,-1,1,4.7405877296393345e-05,0.49655172413793097,0.5350166684029587,Train
4880,15777045,Price,0.866,0.35135135135135137,0.30000000000000004,0.3260754595620876,0.0,1,-1,0.8210881639196542,1,-1,1,-1,1,-1,4.6935411739724696e-05,0.12272727272727271,0.3078223702279594,Test
4881,15611580,Wood,0.8019999999999999,0.2027027027027027,0.4,0.31599128554545797,0.0,1,-1,0.5877370288862586,0,-1,1,-1,-1,1,6.35407303140248e-05,0.21818181818181817,0.4258788794287283,Train
4882,15614778,Robertson,0.45799999999999985,0.1756756756756757,0.6000000000000001,0.0,0.3333333333333333,1,-1,0.13070083192944926,0,1,-1,-1,-1,1,0.0,0.3483870967741935,0.32880567196179705,Test
4883,15771750,Sawtell,0.61,0.24324324324324326,1.0,0.4875062620046251,0.0,1,-1,0.04585477913140704,0,-1,-1,1,1,-1,0.0012550194194725565,0.5,0.3173149546827794,Train
4884,15593280,Yuryeva,0.5279999999999999,0.3378378378378379,0.8,0.5609199336670917,0.0,1,1,0.8329654482003032,0,-1,-1,1,-1,1,7.958782428757862e-05,0.3348837209302325,0.22416215836436448,Train
4885,15569274,Pisano,0.656,0.4189189189189189,0.2,0.46605819119627423,0.0,1,-1,0.9753031414500083,1,-1,-1,1,-1,1,5.647778731012092e-05,0.07346938775510203,0.21363832542080274,Train
4886,15654408,Kharitonova,0.42400000000000004,0.3108108108108108,0.5,0.6594113171606848,0.3333333333333333,1,-1,0.42891961182292904,0,-1,1,-1,-1,1,0.00018168739595444012,0.2195121951219512,0.2105592808193943,Train
4887,15657468,Simmons,0.7219999999999999,0.47297297297297297,0.5,0.49344747901428826,0.0,1,-1,0.512133558754861,0,-1,-1,1,1,-1,0.00011387058015426779,0.16981132075471697,0.203606851735735,Train
4888,15614213,Muramats,0.5399999999999999,0.25675675675675674,0.0,0.4286558737852489,0.0,1,-1,0.3558557842273937,0,1,-1,-1,-1,1,0.0001423531303308903,0.0,0.2831101494243488,Train
4889,15589869,Tang,0.17399999999999993,0.4189189189189189,0.9,0.4449387797252662,0.3333333333333333,-1,1,0.8322231773134334,0,1,-1,-1,-1,1,6.318779074852215e-05,0.33061224489795915,0.0966227880880449,Train
4890,15693205,Peng,0.682,0.3108108108108108,0.8,0.435052973101549,0.6666666666666667,1,1,0.7442569765412597,1,-1,-1,1,1,-1,6.908573364002203e-05,0.35121951219512193,0.2854155920713286,Train
4891,15797113,Bevan,0.404,0.21621621621621623,0.4,0.0,0.3333333333333333,1,-1,0.7014425377623563,0,-1,1,-1,1,-1,0.0,0.2117647058823529,0.2707037497778567,Test
4892,15676958,Zito,0.83,0.21621621621621623,0.5,0.34298854168240184,0.3333333333333333,1,1,0.5210943645118109,0,-1,-1,1,-1,1,7.778895069857497e-05,0.2647058823529412,0.41975075528700906,Test
4893,15739592,Sokolov,0.7139999999999999,0.445945945945946,1.0,0.39234348097269295,0.0,-1,-1,0.3538690444937492,1,-1,-1,1,1,-1,0.00013102547499779536,0.3529411764705882,0.21425715301226228,Train
4894,15656263,Teng,0.828,0.14864864864864863,0.5,0.0,0.3333333333333333,1,-1,0.32931494957768465,0,-1,1,-1,-1,1,0.0,0.3103448275862069,0.5112251276174602,Train
4895,15636872,Amadi,0.46999999999999986,0.1891891891891892,0.8,0.5767515806915868,0.3333333333333333,-1,-1,0.8574367852129877,0,1,-1,-1,1,-1,7.949874799715455e-05,0.44999999999999996,0.3193801925981873,Train
4896,15589435,Davide,0.868,0.1756756756756757,0.7000000000000001,0.0,0.3333333333333333,1,1,0.7160325311067207,0,1,-1,-1,-1,1,0.0,0.40645161290322573,0.48613682876912573,Train
4897,15640464,Parkes,0.5099999999999999,0.3108108108108108,0.5,0.3651399259356658,0.0,1,1,0.14209487006009072,0,1,-1,-1,-1,1,0.0003036035984217481,0.2195121951219512,0.23551138457003906,Test
4898,15723851,Mazzanti,0.6980000000000001,0.2972972972972973,0.2,0.0,0.0,1,-1,0.3919161279902231,0,-1,1,-1,-1,1,0.0,0.09,0.30019826283987916,Train
4899,15722122,Findlay,0.388,0.2972972972972973,0.7000000000000001,0.0,0.0,-1,1,0.8054036160453324,0,1,-1,-1,1,-1,0.0,0.31499999999999995,0.2080060422960725,Test
4900,15696852,Hsu,0.906,0.1891891891891892,0.9,0.7657405442982846,0.0,1,1,0.2713552644277528,1,1,-1,-1,1,-1,0.00033346761290880357,0.50625,0.48146006419939574,Test
4901,15634936,Chukwukadibia,0.7699999999999999,0.3108108108108108,0.7000000000000001,0.7170401337052825,0.0,1,1,0.6859123546298672,0,1,-1,-1,-1,1,0.00012354953417240502,0.3073170731707317,0.31094797730454643,Test
4902,15575935,Baxter,0.646,0.5540540540540542,0.0,0.7096828038826443,0.3333333333333333,-1,1,0.10527070335217012,1,1,-1,-1,-1,1,0.0007963809616484794,0.0,0.15582595114957243,Train
4903,15634491,Kung,0.604,0.16216216216216217,0.2,0.7021438863882942,0.3333333333333333,1,1,0.761068832073463,0,1,-1,-1,-1,1,0.00010903654347974345,0.11999999999999998,0.4015105740181269,Train
4904,15628530,Booth,0.6880000000000001,0.3243243243243243,0.30000000000000004,0.6252108176670458,0.3333333333333333,-1,-1,0.44443829385706335,0,1,-1,-1,-1,1,0.00016624989023973253,0.12857142857142856,0.2775679758308157,Test
4905,15678720,Evans,0.7819999999999999,0.35135135135135137,0.7000000000000001,0.0,0.3333333333333333,1,1,0.952706883507375,0,1,-1,-1,1,-1,0.0,0.2863636363636363,0.2851122631145289,Train
4906,15627999,Kung,0.47999999999999987,0.16216216216216217,0.30000000000000004,0.0,0.3333333333333333,1,-1,0.4154335239015326,0,-1,1,-1,-1,1,0.0,0.18,0.3523413897280967,Train
4907,15571244,Tung,0.918,0.2027027027027027,0.30000000000000004,0.0,0.3333333333333333,-1,1,0.7071435322073257,0,-1,1,-1,1,-1,0.0,0.16363636363636364,0.46769431474869544,Train
4908,15739931,Yuan,0.346,0.21621621621621623,0.2,0.6440419295340193,0.0,1,1,0.2567599205724147,0,1,-1,-1,-1,1,0.0002964093591687908,0.10588235294117646,0.2504109649902257,Train
4909,15806256,Jackson,0.38,0.40540540540540543,0.2,0.43583149636571566,0.0,1,-1,0.4434996542169777,1,1,-1,-1,-1,1,0.00011613725642566913,0.07499999999999998,0.15209592145015105,Test
4910,15787258,Ross,0.4919999999999999,0.14864864864864863,0.6000000000000001,0.0,0.3333333333333333,1,-1,0.5834816724997237,0,-1,1,-1,1,-1,0.0,0.37241379310344824,0.37339827065319303,Train
4911,15706463,Yang,0.4939999999999999,0.24324324324324326,0.9,0.0,0.3333333333333333,1,1,0.0357259618293547,0,1,-1,-1,1,-1,0.0,0.44999999999999996,0.2789841389728096,Train
4912,15691004,Yu,0.11399999999999999,0.25675675675675674,0.1,0.0,0.0,1,1,0.24577117114684452,1,-1,1,-1,-1,1,0.0,0.048648648648648644,0.14614803625377643,Train
4913,15792228,Onwumelu,0.7959999999999999,0.5675675675675675,0.0,0.607161656750755,0.0,1,-1,0.6337192701903032,1,1,-1,-1,-1,1,0.00011323239100277758,0.0,0.18104229607250755,Train
4914,15733447,Gay,0.42400000000000004,0.445945945945946,0.1,0.4968652411821868,0.0,1,1,0.3269256213968434,1,1,-1,-1,1,-1,0.00017960386476497973,0.035294117647058816,0.1466145370534921,Train
4915,15679062,Morrison,0.7679999999999999,0.39189189189189194,1.0,0.36477774701274135,0.3333333333333333,1,1,0.6941879449487426,0,-1,-1,1,1,-1,6.210377209989323e-05,0.38297872340425526,0.2559940862634184,Test
4916,15594409,Belov,0.7199999999999999,0.36486486486486486,0.1,0.0,0.3333333333333333,1,1,0.18073265996902704,0,1,-1,-1,-1,1,0.0,0.04,0.2598187311178248,Train
4917,15613816,Mao,0.378,0.2837837837837838,0.6000000000000001,0.24732065517118926,0.0,-1,1,0.2987463302745412,0,-1,1,-1,1,-1,9.783101830723085e-05,0.27692307692307694,0.21325238205902858,Train
4918,15681991,Walsh,0.384,0.1891891891891892,0.7000000000000001,0.42994237221973275,0.0,1,-1,0.6265151321951246,0,1,-1,-1,-1,1,8.11038519510621e-05,0.39374999999999993,0.2874103096676737,Train
4919,15796074,Bruno,0.7339999999999999,0.24324324324324326,0.2,0.39646678856742196,0.3333333333333333,1,-1,0.4713607149482775,1,1,-1,-1,1,-1,9.940380660704211e-05,0.09999999999999998,0.3582892749244713,Train
4920,15625941,Gray,0.664,0.4324324324324324,1.0,0.5103227768692858,0.0,1,1,0.5112917283600584,0,-1,1,-1,1,-1,0.00011795868934400681,0.36,0.20895770392749247,Test
4921,15615016,Maurer,0.32999999999999996,0.2027027027027027,0.2,0.0,0.3333333333333333,1,1,0.6801519045068803,0,1,-1,-1,-1,1,0.0,0.10909090909090909,0.25573331502334523,Train
4922,15748414,Chiang,0.352,0.2027027027027027,0.8,0.4568971808434254,0.3333333333333333,1,-1,0.5505665791083049,1,-1,1,-1,1,-1,9.807671126106936e-05,0.43636363636363634,0.2636638286185114,Train
4923,15751203,Cattaneo,0.7040000000000001,0.10810810810810811,0.5,0.2261414983270698,0.3333333333333333,1,1,0.5022011602108001,1,1,-1,-1,-1,1,5.321761609606806e-05,0.34615384615384615,0.5268126888217523,Train
4924,15662658,Grieve,0.602,0.21621621621621623,0.2,0.36012677497863776,0.3333333333333333,-1,-1,0.9680242463155231,0,-1,-1,1,-1,1,4.396895398824857e-05,0.10588235294117646,0.3399791185356318,Train
4925,15574868,Lowell,0.884,0.24324324324324326,0.5,0.46124400548445793,0.3333333333333333,-1,-1,0.009299238077236377,0,-1,-1,1,-1,1,0.005826266898480455,0.25,0.4078549848942598,Train
4926,15790282,Trentino,0.934,0.5405405405405406,0.30000000000000004,0.45567341704354947,0.3333333333333333,1,1,0.21411809827838557,0,-1,-1,1,-1,1,0.0002514697893199401,0.09310344827586206,0.2195736535055735,Train
4927,15762927,Sung,0.648,0.24324324324324326,0.6000000000000001,0.40160784005968325,0.0,1,-1,0.9108133826780456,0,-1,-1,1,1,-1,5.2113243589996434e-05,0.29999999999999993,0.32987160120845915,Train
4928,15803456,Yen,0.582,0.2972972972972973,0.9,0.0,0.0,-1,-1,0.7582578136212008,1,1,-1,-1,1,-1,0.0,0.40499999999999997,0.26570052870090627,Train
4929,15771857,Philipp,0.32599999999999996,0.2837837837837838,0.7000000000000001,0.3548847263046124,0.3333333333333333,1,1,0.73370631895346,0,-1,1,-1,-1,1,5.7165461035040256e-05,0.32307692307692304,0.19739135486869624,Train
4930,15700601,Dynon,0.42200000000000004,0.21621621621621623,0.1,0.31418943842896535,0.0,1,1,0.0606888957895479,0,1,-1,-1,-1,1,0.000611323516674498,0.05294117647058823,0.2770015105740181,Test
4931,15569670,Alexeyeva,0.5539999999999999,0.16216216216216217,0.6000000000000001,0.44788288344482824,0.0,1,1,0.5901439087432849,0,-1,-1,1,-1,1,8.96947163405997e-05,0.36,0.3816842900302114,Train
4932,15772341,Hs?eh,0.664,0.8513513513513515,0.6000000000000001,0.48636938607224955,0.0,1,1,0.2538857460887515,0,-1,-1,1,-1,1,0.00022637674242976695,0.1333333333333333,0.0847599865726754,Train
4933,15661548,Ferri,0.666,0.14864864864864863,0.0,0.629056681938073,0.0,-1,-1,0.6494624236614597,0,1,-1,-1,1,-1,0.00011447218347939735,0.0,0.44477289300968853,Test
4934,15787597,Hsu,0.1399999999999999,0.1756756756756757,0.1,0.43195924687987863,0.3333333333333333,1,1,0.049469974382553523,0,-1,-1,1,1,-1,0.0010308511808166602,0.058064516129032254,0.20677809180391776,Train
4935,15806913,Bishop,0.64,0.48648648648648657,0.2,0.3806610086190772,0.0,1,1,0.3160388317084281,0,1,-1,-1,1,-1,0.000142338149820693,0.06666666666666665,0.1796324269889224,Train
4936,15804862,Toscani,0.30999999999999994,0.3378378378378379,0.6000000000000001,0.5067662332543066,0.0,-1,-1,0.6878371384467216,0,-1,-1,1,-1,1,8.707398571119688e-05,0.2511627906976744,0.16385336893135666,Train
4937,15792986,T'ao,0.45999999999999985,0.08108108108108109,0.1,0.5333312023220265,0.0,1,-1,0.08588005154492254,1,-1,-1,1,-1,1,0.0007335249706638137,0.07499999999999998,0.4594033232628399,Train
4938,15625632,Philip,0.45399999999999985,0.24324324324324326,0.30000000000000004,0.4826360774607731,0.3333333333333333,-1,1,0.7189280576295035,0,1,-1,-1,-1,1,7.934184703728916e-05,0.14999999999999997,0.2657666163141994,Train
4939,15727703,Li Fonti,0.846,0.21621621621621623,1.0,0.50610090335881,0.0,-1,-1,0.18407607926556985,0,-1,-1,1,-1,1,0.00032486737272243837,0.5294117647058824,0.4253487648835969,Train
4940,15606273,Rene,0.5319999999999999,0.25675675675675674,0.5,0.5748777521582569,0.3333333333333333,-1,-1,0.7748043938196097,1,1,-1,-1,-1,1,8.769077456522794e-05,0.24324324324324323,0.2805380909610517,Train
4941,15799652,Daigle,0.826,0.27027027027027034,0.0,0.6081441273626277,0.3333333333333333,-1,-1,0.15942142474606322,0,1,-1,-1,1,-1,0.00045071815252514737,0.0,0.36215018285896006,Train
4942,15715047,Joshua,0.58,0.3378378378378379,0.9,0.6874430570595417,0.0,1,-1,0.9554553459855415,1,-1,1,-1,-1,1,8.503602502809596e-05,0.3767441860465116,0.23854774116489846,Train
4943,15784687,Simmons,0.4839999999999999,0.24324324324324326,0.1,0.5040987757220472,0.0,-1,-1,0.8986187680923529,0,1,-1,-1,-1,1,6.630024129377789e-05,0.04999999999999999,0.27567975830815705,Test
4944,15615322,Jamieson,0.356,0.3378378378378379,0.7000000000000001,0.38849984868358306,0.3333333333333333,1,1,0.7991342173177538,0,-1,1,-1,-1,1,5.745695347003723e-05,0.2930232558139535,0.17657907679336754,Train
4945,15722072,Hou,0.5599999999999999,0.47297297297297297,0.5,0.5502380269216081,0.0,-1,1,0.5705514376622968,0,1,-1,-1,-1,1,0.00011397632719594216,0.16981132075471697,0.1672461950635581,Train
4946,15646784,Cochran,0.358,0.1756756756756757,0.2,0.653664003580099,0.3333333333333333,1,1,0.3049373715189801,0,1,-1,-1,1,-1,0.0002533170319170781,0.11612903225806451,0.2904322190819609,Train
4947,15644692,Bibb,0.392,0.39189189189189194,0.8,0.0,0.0,1,1,0.33201385732337435,1,1,-1,-1,1,-1,0.0,0.3063829787234042,0.1608279231214244,Train
4948,15670354,Jen,0.8059999999999999,0.5945945945945947,0.6000000000000001,0.0,0.3333333333333333,1,1,0.6820017311653263,0,1,-1,-1,1,-1,0.0,0.17419354838709675,0.17339318779846014,Test
4949,15716357,Corran,0.844,0.2837837837837838,0.4,0.4881906833168798,0.3333333333333333,1,1,0.7035555395540274,0,-1,1,-1,1,-1,8.200839131742609e-05,0.1846153846153846,0.35539158726469905,Train
4950,15786717,He,0.43400000000000005,0.24324324324324326,0.1,0.0,0.3333333333333333,-1,-1,0.04272483022128613,0,1,-1,-1,-1,1,0.0,0.04999999999999999,0.25915785498489424,Test
4951,15771383,Loggia,0.5559999999999999,0.36486486486486486,0.6000000000000001,0.2139013493486539,0.0,1,-1,0.5751117231695627,0,-1,-1,1,1,-1,4.39562377971642e-05,0.23999999999999996,0.21646525679758305,Test
4952,15649793,Lovely,0.616,0.02702702702702703,0.7000000000000001,0.0,0.3333333333333333,-1,-1,0.9382234003347318,0,1,-1,-1,-1,1,0.0,0.6299999999999999,0.6671827794561933,Train
4953,15731543,Becker,0.658,0.5405405405405406,0.9,0.4357452462073346,0.0,1,1,0.019089573054226677,0,-1,1,-1,-1,1,0.0026898248457099317,0.2793103448275862,0.1629661943952495,Train
4954,15684516,Plascencia,0.5579999999999999,0.21621621621621623,0.1,0.4828695587120652,0.0,-1,-1,0.5967887433249874,0,-1,1,-1,-1,1,9.56246817844177e-05,0.05294117647058823,0.3245845921450151,Train
4955,15677249,Somadina,0.7619999999999999,0.3243243243243243,0.9,0.40272777684357824,0.0,1,1,0.9609114670451027,0,-1,1,-1,-1,1,4.9534179522955384e-05,0.3857142857142857,0.2985271903323263,Train
4956,15581525,Walker,0.85,0.2027027027027027,0.30000000000000004,0.3328110628502593,0.3333333333333333,1,-1,0.6442101720714327,0,-1,-1,1,-1,1,6.105680521509133e-05,0.16363636363636364,0.4431818181818182,Test
4957,15628420,Alekseeva,0.62,0.2027027027027027,0.2,0.32069690127971884,0.0,-1,-1,0.7521256780022492,0,-1,1,-1,-1,1,5.039342175866589e-05,0.10909090909090909,0.3602719033232628,Train
4958,15600478,Watson,0.8039999999999999,0.2837837837837838,0.30000000000000004,0.0,0.0,1,-1,0.9409672123687811,0,1,-1,-1,-1,1,0.0,0.13846153846153847,0.34319079711828954,Test
4959,15594502,Zotov,0.61,0.25675675675675674,0.6000000000000001,0.4348116400567259,0.3333333333333333,1,-1,0.00882054236179555,0,1,-1,-1,-1,1,0.005788513454460881,0.29189189189189185,0.3056156609781987,Train
4960,15784361,Williamson,0.386,0.37837837837837845,0.5,0.5594127878773411,0.0,1,1,0.42541662728790597,0,-1,1,-1,1,-1,0.0001554038433239363,0.19565217391304346,0.16528471036385128,Train
4961,15767626,Carpenter,0.922,0.3243243243243243,1.0,0.0,0.3333333333333333,1,1,0.018932858087947396,0,1,-1,-1,-1,1,0.0,0.4285714285714285,0.34384441087613293,Test
4962,15632521,Cattaneo,0.678,0.36486486486486486,0.0,0.518819493603957,0.3333333333333333,1,-1,0.7542960352713683,0,-1,-1,1,-1,1,8.129129787155781e-05,0.0,0.24871601208459215,Train
4963,15665088,Gordon,0.362,0.3243243243243243,0.2,0.0,0.3333333333333333,-1,1,0.452672680240963,0,1,-1,-1,1,-1,0.0,0.0857142857142857,0.18523413897280966,Train
4964,15652084,Boni,0.32999999999999996,0.2972972972972973,0.0,0.4366007329908331,0.0,1,1,0.8318755941192383,0,1,-1,-1,-1,1,6.2029571837713e-05,0.0,0.19075717522658608,Test
4965,15574761,Lynch,0.23199999999999998,0.3108108108108108,0.30000000000000004,0.133775231210409,0.3333333333333333,1,-1,0.8949982223302325,1,1,-1,-1,1,-1,1.766559930480893e-05,0.1317073170731707,0.15485225849237344,Train
4966,15729515,McCarthy,0.864,0.24324324324324326,0.1,0.5930502300754862,0.3333333333333333,1,1,0.9784426912770169,0,1,-1,-1,-1,1,7.16363284926485e-05,0.04999999999999999,0.4012462235649546,Train
4967,15682070,Davies,0.5219999999999999,0.6216216216216217,0.9,0.0,0.3333333333333333,1,1,0.2663532867388836,0,1,-1,-1,-1,1,0.0,0.253125,0.11157595354984894,Train
4968,15743817,Hargreaves,0.5419999999999999,0.2972972972972973,0.8,0.6940138523972025,0.6666666666666667,1,-1,0.8624783666840182,1,-1,-1,1,-1,1,9.510288832817506e-05,0.36,0.2538047583081571,Train
4969,15572158,Blackburn,0.5079999999999999,0.3108108108108108,0.30000000000000004,0.0,0.0,-1,-1,0.05904693898267284,0,-1,1,-1,-1,1,0.0,0.1317073170731707,0.2349311030874659,Train
4970,15584477,K?,0.61,0.22972972972972977,0.1,0.4240966122938601,0.0,1,1,0.414482933120113,0,-1,1,-1,1,-1,0.00012092063441306662,0.05142857142857142,0.32968277945619334,Train
4971,15614893,Meng,0.678,0.27027027027027034,0.2,0.0,0.0,1,1,0.41353059217155236,0,-1,1,-1,-1,1,0.0,0.09473684210526315,0.3158192876450946,Train
4972,15665963,Cattaneo,0.662,0.16216216216216217,0.2,0.5117348242866258,0.0,1,1,0.9029955860784705,0,-1,1,-1,-1,1,6.697834800349442e-05,0.11999999999999998,0.4245090634441087,Train
4973,15612524,Hunt,0.586,0.3108108108108108,0.2,0.5095356445320091,0.0,1,-1,0.8618414558590345,0,-1,-1,1,-1,1,6.98748593872724e-05,0.08780487804878048,0.2575620809078181,Train
4974,15596962,Owens,0.5339999999999999,0.08108108108108109,0.4,0.5472149668417166,0.3333333333333333,1,1,0.4559612442988305,0,1,-1,-1,1,-1,0.00014183317408363483,0.29999999999999993,0.49608194864048333,Train
4975,15744942,Steele,0.576,0.5,0.2,0.6210817308334233,0.0,-1,1,0.5449303908523264,1,-1,1,-1,1,-1,0.00013469904422647064,0.06545454545454545,0.1604229607250755,Test
4976,15573278,Kennedy,0.7859999999999999,0.2837837837837838,0.6000000000000001,0.0,0.3333333333333333,1,-1,0.22128963315996675,0,1,-1,-1,-1,1,0.0,0.27692307692307694,0.3377004415524053,Test
4977,15717056,Pan,0.9560000000000001,0.09459459459459457,0.7000000000000001,0.5753406094083857,0.0,1,-1,0.5830640826198902,0,-1,-1,1,1,-1,0.00011661879416057446,0.504,0.672416918429003,Train
4978,15795881,Alexander,0.852,0.22972972972972977,0.8,0.42393822129136177,0.0,1,1,0.7426508231536111,0,-1,1,-1,-1,1,6.746631360970851e-05,0.41142857142857137,0.41193353474320243,Train
4979,15758939,Bray,0.38,0.22972972972972977,0.7000000000000001,0.5093776520977104,0.0,-1,1,0.42117962265396347,0,-1,-1,1,-1,1,0.00014292749001288392,0.36,0.2515105740181269,Test
4980,15792250,Nnabuife,0.5319999999999999,0.36486486486486486,0.4,0.48941767551917204,0.0,1,1,0.30998190327176245,0,-1,-1,1,1,-1,0.00018658001560083483,0.16,0.21012084592145014,Train
4981,15740406,Padovesi,0.5559999999999999,0.27027027027027034,1.0,0.45247789650371595,0.0,1,-1,0.23018648280910825,1,-1,-1,1,-1,1,0.0002322796966276584,0.4736842105263157,0.2776276037525839,Train
4982,15768137,Bray,0.634,0.0675675675675676,0.6000000000000001,0.5424540696981791,0.3333333333333333,-1,-1,0.8483697693129693,1,-1,1,-1,1,-1,7.5570288621264e-05,0.4695652173913043,0.5743957703927492,Train
4983,15569120,Lucas,0.5299999999999999,0.16216216216216217,0.7000000000000001,0.0,0.3333333333333333,1,1,0.7817509572164141,0,1,-1,-1,-1,1,0.0,0.42,0.37216767371601206,Test
4984,15723721,Tinline,0.386,0.16216216216216217,0.4,0.5616495924699946,0.0,1,-1,0.7885733087509856,0,1,-1,-1,-1,1,8.41771893945649e-05,0.23999999999999996,0.31506797583081575,Test
4985,15777122,Esomchi,0.406,0.1756756756756757,0.4,0.0,0.3333333333333333,1,1,0.44542163776640664,0,1,-1,-1,1,-1,0.0,0.23225806451612901,0.30885147646428224,Train
4986,15742681,Liao,0.40800000000000003,0.10810810810810811,0.4,0.483723849790965,0.0,1,1,0.043658069345622504,0,-1,-1,1,-1,1,0.0013078570215623794,0.27692307692307694,0.39138391819660695,Train
4987,15582090,Iroawuchi,0.668,0.24324324324324326,0.4,0.0,0.0,1,-1,0.5851927859110545,0,-1,1,-1,1,-1,0.0,0.19999999999999996,0.3364803625377643,Train
4988,15711254,Retana,0.20399999999999996,0.22972972972972977,0.7000000000000001,0.0,0.3333333333333333,1,-1,0.8212288773577877,0,1,-1,-1,1,-1,0.0,0.36,0.1916918429003021,Train
4989,15775067,Fang,0.5119999999999999,0.39189189189189194,0.30000000000000004,0.3729748600318161,0.3333333333333333,-1,1,0.6886106623182513,1,1,-1,-1,-1,1,6.401359733279968e-05,0.11489361702127658,0.1912001028475927,Train
4990,15602851,Ozioma,0.5579999999999999,0.2972972972972973,0.9,0.0,0.0,1,-1,0.000475495409811637,0,1,-1,-1,-1,1,0.0,0.40499999999999997,0.2585630664652568,Train
4991,15802857,Robson,0.618,0.2027027027027027,0.8,0.4599859648194214,0.0,-1,1,0.00763887951299349,0,-1,1,-1,1,-1,0.007063796160555434,0.43636363636363634,0.35955094754188405,Train
4992,15701175,Bruno,0.2859999999999999,0.2027027027027027,0.8,0.3618668041673813,0.0,1,1,0.29826823461640584,0,1,-1,-1,1,-1,0.0001433706886505178,0.43636363636363634,0.2398722878330129,Train
4993,15783019,Price,0.888,0.5945945945945947,0.9,0.49295441029463405,0.6666666666666667,1,-1,0.8679581400023701,1,1,-1,-1,1,-1,6.712463521467982e-05,0.26129032258064516,0.18912630347919307,Train
4994,15728912,Swanson,0.40800000000000003,0.35135135135135137,0.6000000000000001,0.3684239286157978,0.0,1,-1,0.6301717814051241,0,1,-1,-1,1,-1,6.909584111599199e-05,0.24545454545454543,0.1839982147761604,Test
4995,15585580,Chang,0.892,0.4594594594594595,0.9,0.6663835503889248,0.0,1,1,0.3140167385985362,1,-1,-1,1,1,-1,0.0002507808251894539,0.3115384615384615,0.24863467348361606,Train
4996,15583480,Morgan,0.914,0.24324324324324326,0.4,0.0,0.3333333333333333,-1,1,0.735048947174455,0,1,-1,-1,1,-1,0.0,0.19999999999999996,0.4177681268882176,Test
4997,15620341,Nwebube,0.29999999999999993,0.35135135135135137,0.9,0.6410496389191326,0.3333333333333333,1,-1,0.9813440183537527,0,-1,-1,1,-1,1,7.720540229804726e-05,0.36818181818181817,0.1547995056303213,Train
4998,15613886,Trevisan,0.7439999999999999,0.3378378378378379,0.1,0.0,0.0,1,-1,0.22276422398339038,1,-1,1,-1,-1,1,0.0,0.04186046511627906,0.28391765615119796,Train
4999,15792916,Ositadimma,0.41800000000000004,0.2972972972972973,0.7000000000000001,0.575814546854462,0.0,1,1,0.09454087865391145,0,-1,1,-1,1,-1,0.0007194489995216178,0.31499999999999995,0.2169278700906344,Train
5000,15710408,Cunningham,0.46799999999999986,0.27027027027027034,0.30000000000000004,0.0,0.3333333333333333,1,1,0.022571255554905488,0,-1,1,-1,1,-1,0.0,0.1421052631578947,0.2500795038956909,Train
5001,15598695,Fields,0.9679999999999999,0.6756756756756757,0.9,0.5188133157968641,0.3333333333333333,-1,1,0.4655475597919601,0,-1,-1,1,1,-1,0.00013170309473819415,0.23823529411764705,0.17623733783543627,Train
5002,15649354,Johnston,0.8079999999999999,0.22972972972972977,0.4,0.0,0.3333333333333333,1,1,0.04823875680127451,0,-1,1,-1,-1,1,0.0,0.20571428571428568,0.3969788519637462,Train
